"u_parent_asset","name","asset_tag","serial_number","location","u_building","u_room","u_floor","po_number","u_scheduled_retirement"
"AO005010","AO005010-CRT","AO005010-CRT","1896906-0027","VIHA-GRH-Gorge Road Hospital-Main Building-3rd Floor",,,,,
"","AO005011-CRT","AO005011-CRT","1844008-0006","VIHA-RJH-Royal Jubilee Hospital-Patient Care Center-7th Floor",,,,,
"","AO005012-CRT","AO005012-CRT","1801000-0056","VIHA-RJH-Royal Jubilee Hospital-Patient Care Center-8th Floor",,,,,
"","AO005014-CRT","AO005014-CRT","1826513-0087","VIHA-RJH-Royal Jubilee Hospital-West Block-3rd Floor",,,,,
"","AO005017-CRT","AO005017-CRT","1297850-0004","VIHA-VGH-Victoria General Hospital-Main Building-5th Floor",,,,,
"","AO005018-CRT","AO005018-CRT","1297850-0049","VIHA-VGH-Victoria General Hospital-Main Building-5th Floor",,,,,
"AO005019","AO005019-CRT","AO005019-CRT","1854604-0022","VIHA-VGH-Victoria General Hospital-Main Building-5th Floor",,,,,
"AO005020","AO005020-CRT","AO005020-CRT","1854605-0022","VIHA-VGH-Victoria General Hospital-Main Building-5th Floor",,,,,
"","AO005021-CRT","AO005021-CRT","1854604-0011","VIHA-VGH-Victoria General Hospital-Main Building-5th Floor",,,,,
"AO005022","AO005022-CRT","AO005022-CRT","1854605-0015","VIHA-VGH-Victoria General Hospital-Main Building-5th Floor",,,,,
"AO005023","AO005023-CRT","AO005023-CRT","1854604-0037","VIHA-VGH-Victoria General Hospital-Main Building-5th Floor",,,,,
"AO005025","AO005025-CRT","AO005025-CRT","1854605-0007","VIHA-VGH-Victoria General Hospital-Main Building-6th Floor",,,,,
"","AO005026-CRT","AO005026-CRT","1854605-0016","VIHA-VGH-Victoria General Hospital-Main Building-6th Floor",,,,,
"","AO005027-CRT","AO005027-CRT","1854604-0019","VIHA-VGH-Victoria General Hospital",,,,,
"AO005030","AO005030-CRT","AO005030-CRT","1854599-0034","VIHA-VGH-Victoria General Hospital-Main Building-6th Floor",,,,,
"","AO005031-CRT","AO005031-CRT","1269741-0028","VIHA-VGH-Victoria General Hospital-Main Building-6th Floor",,,,,
"AO005032","AO005032-CRT","AO005032-CRT","1854604-0029","VIHA-VGH-Victoria General Hospital-Main Building-6th Floor",,,,,
"AO005033","AO005033-CRT","AO005033-CRT","1854604-0013","VIHA-VGH-Victoria General Hospital-Main Building-6th Floor",,,,,
"","AO005035-CRT","AO005035-CRT","1854605-0028","VIHA-RJH-Royal Jubilee Hospital-Patient Care Center-3rd Floor",,,,,
"","AO005036-CRT","AO005036-CRT","1854599-0016","VIHA-RJH-Royal Jubilee Hospital-Patient Care Center-3rd Floor",,,,,
"AO005040","AO005040-CRT","AO005040-CRT","1873208-0121","VIHA-NQUPCC-North Quadra Urgent and Primary Care Centre-Main Building-1st Floor",,,,,
"","AO005041-CRT","AO005041-CRT","1896907-0032","VIHA-CDH-Cowichan District Hospital-Main Building-1st Floor",,,,,
"","AO005043-CRT","AO005043-CRT","1896906-0031","VIHA-CDH-Cowichan District Hospital-Main Building-1st Floor",,,,,
"AO005044","AO005044-CRT","AO005044-CRT","1893201-0004","VIHA-CDH-Cowichan District Hospital-Main Building-4th Floor",,,,,
"AO005045","AO005045-CRT","AO005045-CRT","1896397-0020","VIHA-CDH-Cowichan District Hospital-Main Building-4th Floor",,,,,
"","AO005049-CRT","AO005049-CRT","1896907-0005","VIHA-CDH-Cowichan District Hospital-Main Building-1st Floor",,,,,
"","AO005050-CRT","AO005050-CRT","1896906-0049","VIHA-CDH-Cowichan District Hospital-Main Building-1st Floor",,,,,
"","AO005051-CRT","AO005051-CRT","1856410-0082","VIHA-CDH-Cowichan District Hospital-Main Building-3rd Floor",,,,,
"","AO005052-CRT","AO005052-CRT","1297846-0005","VIHA-RJH-Royal Jubilee Hospital-Patient Care Center-5th Floor",,,,,
"AO005054","AO005054-CRT","AO005054-CRT","1873907-0033","VIHA-DVUPCC-Downtown Victoria Urgent Primary Care Centre",,,,,
"","AO005055-CRT","AO005055-CRT","1874721-0025","VIHA-CDH-Cowichan District Hospital-Main Building-3rd Floor",,,,,
"AO005056","AO005056-CRT","AO005056-CRT","1896397-0040","VIHA-CDH-Cowichan District Hospital-Main Building-3rd Floor",,,,,
"","AO005057-CRT","AO005057-CRT","1896397-0038","VIHA-CDH-Cowichan District Hospital-Main Building-2nd Floor",,,,,
"","AO005058-CRT","AO005058-CRT","1986906-0015","VIHA-CDH-Cowichan District Hospital-Main Building-2nd Floor",,,,,
"","AO005059-CRT","AO005059-CRT","1874313-0097","VIHA-VGH-Victoria General Hospital-Main Building-3rd Floor",,,,,
"","AO005060-CRT","AO005060-CRT","1897999-0021","VIHA-CDH-Cowichan District Hospital-Main Building-2nd Floor",,,,,
"","AO005061-CRT","AO005061-CRT","1869413-0026","VIHA-VGH-Victoria General Hospital-Main Building-2nd Floor",,,,,
"","AO005062-CRT","AO005062-CRT","1885206-0069","VIHA-SPH-Saanich Peninsula Hospital-Main Building-1st Floor",,,,,
"","AO005064-CRT","AO005064-CRT","1888706-0014","VIHA-CDH-Cowichan District Hospital-Main Building-1st Floor",,,,,
"","AO005065-CRT","AO005065-CRT","1896397-0034","VIHA-CDH-Cowichan District Hospital-Main Building-3rd Floor",,,,,
"AO005066","AO005066-CRT","AO005066-CRT","1896907-0034","VIHA-CDH-Cowichan District Hospital-Main Building-3rd Floor",,,,,
"AO005067","AO005067-CRT","AO005067-CRT","1896906-0012","VIHA-CDH-Cowichan District Hospital-Main Building-Basement 1",,,,,
"AO005068","AO005068-CRT","AO005068-CRT","1883706-0011","VIHA-CDH-Cowichan District Hospital-Main Building-4th Floor",,,,,
"AO005069","AO005069-CRT","AO005069-CRT","1896906-0014","VIHA-CDH-Cowichan District Hospital-Main Building-4th Floor",,,,,
"","AO005070-CRT","AO005070-CRT","189639-0047","VIHA-CDH-Cowichan District Hospital-Main Building-2nd Floor",,,,,
"","AO005071-CRT","AO005071-CRT","1896906-0026","VIHA-CDH-Cowichan District Hospital-Main Building-1st Floor",,,,,
"AO005072","AO005072-CRT","AO005072-CRT","1897999-0025","VIHA-CDH-Cowichan District Hospital-Main Building-1st Floor",,,,,
"","AO005076-CRT","AO005076-CRT","1899902-0002","VIHA-CDH-Cowichan District Hospital-Main Building-1st Floor",,,,,
"AO005077","AO005077-CRT","AO005077-CRT","1896397-0045","VIHA-CDH-Cowichan District Hospital-Main Building-3rd Floor",,,,,
"AO005078","AO005078-CRT","AO005078-CRT","1896906-0052","VIHA-CDH-Cowichan District Hospital-Main Building-2nd Floor",,,,,
"","AO005079-CRT","AO005079-CRT","1896907-0015","VIHA-CDH-Cowichan District Hospital-Main Building-2nd Floor",,,,,
"","AO005081-CRT","AO005081-CRT","1897999-0015","VIHA-CDH-Cowichan District Hospital-Main Building-1st Floor",,,,,
"AO005082","AO005082-CRT","AO005082-CRT","1874501-0118","VIHA-GRH-Gorge Road Hospital-Main Building-2nd Floor",,,,,
"AO005085","AO005085-CRT","AO005085-CRT","1297850-0013","VIHA-VGH-Victoria General Hospital-Main Building-3rd Floor",,,,,
"","AO005091-CRT","AO005091-CRT","1874548-0063","VIHA-VGH-Victoria General Hospital-Main Building-1st Floor",,,,,
"","AO005093-CRT","AO005093-CRT","1822913-0018","VIHA-VGH-Victoria General Hospital-Main Building-3rd Floor",,,,,
"","AO005094-CRT","AO005094-CRT","1297850-0040","VIHA-SPH-Saanich Peninsula Hospital-Main Building-1st Floor",,,,,
"AO005096","AO005096-CRT","AO005096-CRT","1297850-0032","VIHA-SPH-Saanich Peninsula Hospital-Main Building-1st Floor",,,,,
"","AO005099-CRT","AO005099-CRT","1874313-0088","VIHA-SPH-Saanich Peninsula Hospital-Main Building",,,,,
"","AO005100-CRT","AO005100-CRT","1874548-0030","VIHA-SPH-Saanich Peninsula Hospital-Main Building-1st Floor",,,,,
"","AO005101-CRT","AO005101-CRT","1874501-0105","VIHA-SPH-Saanich Peninsula Hospital-Main Building",,,,,
"","AO005106-CRT","AO005106-CRT","1826512-0081","VIHA-RJH-Royal Jubilee Hospital-Patient Care Center-2nd Floor",,,,,
"AO005107","AO005107-CRT","AO005107-CRT","1896906-0037","VIHA-CHCC-Chemainus Health Care Centre-Main Building-1st Floor",,,,,
"AO005111","AO005111-CRT","AO005111-CRT","1820404-0061","VIHA-RJH-Royal Jubilee Hospital",,,,,
"","AO005112-CRT","AO005112-CRT","1820404-0038","VIHA-VGH-Victoria General Hospital-Main Building-6th Floor",,,,,
"","AO005124-CRT","AO005124-CRT","1874501-0108","VIHA-VGH-Victoria General Hospital-Main Building-2nd Floor",,,,,
"AO005125","AO005125-CRT","AO005125-CRT","1896907-0045","VIHA-PAIHN-Port Alberni Integrated Health Network-Main Building-1st Floor",,,,,
"","AO005127-CRT","AO005127-CRT","1822913-0017","VIHA-RJH-Royal Jubilee Hospital-Diagnostic & Treatment-3rd Floor",,,,,
"AO005128","AO005128-CRT","AO005128-CRT","1822707-0020","VIHA-RJH-Royal Jubilee Hospital-Diagnostic & Treatment-3rd Floor",,,,,
"","AO005129-CRT","AO005129-CRT","1826116-0098","VIHA-RJH-Royal Jubilee Hospital-Diagnostic & Treatment-3rd Floor",,,,,
"AO005130","AO005130-CRT","AO005130-CRT","1297846-0015","VIHA-RJH-Royal Jubilee Hospital-Patient Care Center-6th Floor",,,,,
"","AO005131-CRT","AO005131-CRT","1297848-0015","VIHA-VGH-Victoria General Hospital-Main Building-2nd Floor",,,,,
"AO005142","AO005142-CRT","AO005142-CRT","1887410-0016","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-Ground Floor",,,,,
"AO005143","AO005143-CRT","AO005143-CRT","1887410-0013","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-Basement 1",,,,,
"AO005147","AO005147-CRT","AO005147-CRT","1854604-0040","VIHA-GRH-Gorge Road Hospital-Main Building-4th Floor",,,,,
"","AO005148-CRT","AO005148-CRT","1882116-0110","VIHA-SISC-South Island Surgical Centre-Eagle Creek Village Building 7-5th Floor",,,,,
"AO005148TRP","AO005148TRP-CRT","AO005148TRP-CRT","1297847-0042","VIHA-VGH-Victoria General Hospital-Main Building-4th Floor",,,,,
"AO005149","AO005149-CRT","AO005149-CRT","1297850-0015","VIHA-VGH-Victoria General Hospital-Main Building-3rd Floor",,,,,
"AO005153","AO005153-CRT","AO005153-CRT","1887410-0009","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-2nd Floor",,,,,
"","AO005165-CRT","AO005165-CRT","1334108-0060","VIHA-CRG-Campbell River General Hospital-Main Building-1st Floor",,,,,
"","AO005171-CRT","AO005171-CRT","1826116-0091","VIHA-RJH-Royal Jubilee Hospital-Diagnostic & Treatment-3rd Floor",,,,,
"","AO005172-CRT","AO005172-CRT","1897999-0011","VIHA-SPH-Saanich Peninsula Hospital-Main Building-1st Floor",,,,,
"","AO005173-CRT","AO005173-CRT","1896906-0020","VIHA-SPH-Saanich Peninsula Hospital-Main Building-1st Floor",,,,,
"AO005197","AO005197-CRT","AO005197-CRT","2011446-0036","VIHA-GRH-Gorge Road Hospital-Main Building-3rd Floor",,,,,
"AO005198","AO005198-CRT","AO005198-CRT","2011446-0035","VIHA-GRH-Gorge Road Hospital-Main Building-3rd Floor",,,,,
"AO005199","AO005199-CRT","AO005199-CRT","1854599-0033","VIHA-VGH-Victoria General Hospital-Main Building-2nd Floor",,,,,
"AO005249","AO005249-CRT","AO005249-CRT","1870667-0030","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-2nd Floor",,,,,
"AO005436","AO005436-CRT","AO005436-CRT","2011570-0051","VIHA-CDH-Cowichan District Hospital-Main Building-Basement 1",,,,,
"","AO005468-CRT","AO005468-CRT","1328164-0038","",,,,,
"AO005540","AO005540-CRT","AO005540-CRT","2010504-0058","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-3rd Floor",,,,,
"AO005547","AO005547-CRT","AO005547-CRT","2014441-0048","VIHA-VGH-Victoria General Hospital-Main Building-2nd Floor",,,,,
"AO005548","AO005548-CRT","AO005548-CRT","2013610-0023","VIHA-CDH-Cowichan District Hospital-Main Building-3rd Floor",,,,,
"AO005549","AO005549-CRT","AO005549-CRT","2014397-0002","VIHA-GVHF-Victoria Hospitals Foundation",,,,,
"AO005550","AO005550-CRT","AO005550-CRT","2014397-0033","VIHA-VGH-Victoria General Hospital-Main Building-1st Floor",,,,,
"AO005551","AO005551-CRT","AO005551-CRT","2014397-0041","VIHA-GVHF-Victoria Hospitals Foundation",,,,,
"AO005552","AO005552-CRT","AO005552-CRT","1979619-0009","VIHA-GVHF-Victoria Hospitals Foundation",,,,,
"AO005553","AO005553-CRT","AO005553-CRT","2014397-0024","VIHA-GVHF-Victoria Hospitals Foundation",,,,,
"AO005554","AO005554-CRT","AO005554-CRT","2011734-0097","VIHA-GVHF-Victoria Hospitals Foundation",,,,,
"AO005555","AO005555-CRT","AO005555-CRT","1991510-0076","VIHA-GVHF-Victoria Hospitals Foundation",,,,,
"AO005556","AO005556-CRT","AO005556-CRT","2011734-0101","VIHA-GVHF-Victoria Hospitals Foundation",,,,,
"AO005557","AO005557-CRT","AO005557-CRT","2011734-0095","VIHA-RJH-Royal Jubilee Hospital-Patient Care Center-5th Floor",,,,,
"AO005558","AO005558-CRT","AO005558-CRT","2014397-0031","VIHA-GVHF-Victoria Hospitals Foundation",,,,,
"AO005559","AO005559-CRT","AO005559-CRT","2014397-0037","VIHA-GVHF-Victoria Hospitals Foundation",,,,,
"AO005560","AO005560-CRT","AO005560-CRT","2013610-0032","VIHA-GVHF-Victoria Hospitals Foundation",,,,,
"AO005561","AO005561-CRT","AO005561-CRT","2010504-0071","VIHA-VGH-Victoria General Hospital-Main Building-2nd Floor",,,,,
"AO005562","AO005562-CRT","AO005562-CRT","2014397-0035","VIHA-CDH-Cowichan District Hospital-Main Building-1st Floor",,,,,
"AO005563","AO005563-CRT","AO005563-CRT","2015092-0034","VIHA-VGH-Victoria General Hospital-Main Building-2nd Floor",,,,,
"AO005564","AO005564-CRT","AO005564-CRT","2014397-0028","VIHA-GVHF-Victoria Hospitals Foundation",,,,,
"AO005565","AO005565-CRT","AO005565-CRT","2014397-0080","VIHA-RJH-Royal Jubilee Hospital-Patient Care Center-5th Floor",,,,,
"AO005566","AO005566-CRT","AO005566-CRT","2014397-0078","VIHA-GVHF-Victoria Hospitals Foundation",,,,,
"AO005567","AO005567-CRT","AO005567-CRT","1991510-0091","VIHA-RJH-Royal Jubilee Hospital-Diagnostic & Treatment-1st Floor",,,,,
"AO005568","AO005568-CRT","AO005568-CRT","2011734-0090","VIHA-RJH-Royal Jubilee Hospital-Diagnostic & Treatment-1st Floor",,,,,
"AO005569","AO005569-CRT","AO005569-CRT","2014441-0010","VIHA-RJH-Royal Jubilee Hospital-West Block-1st Floor",,,,,
"AO005570","AO005570-CRT","AO005570-CRT","1978917-0072","VIHA-RJH-Royal Jubilee Hospital",,,,,
"AO005571","AO005571-CRT","AO005571-CRT","1979619-0007","VIHA-RJH-Royal Jubilee Hospital-Diagnostic & Treatment-2nd Floor",,,,,
"AO005572","AO005572-CRT","AO005572-CRT","2014397-0008","VIHA-RJH-Royal Jubilee Hospital-Diagnostic & Treatment-5th Floor",,,,,
"AO005573","AO005573-CRT","AO005573-CRT","2013610-0022","VIHA-GVHF-Victoria Hospitals Foundation",,,,,
"AO005574","AO005574-CRT","AO005574-CRT","2014397-0038","VIHA-VGH-Victoria General Hospital-Main Building-2nd Floor",,,,,
"AO005575","AO005575-CRT","AO005575-CRT","2011734-0107","VIHA-RJH-Royal Jubilee Hospital-Diagnostic & Treatment-3rd Floor",,,,,
"AO005576","AO005576-CRT","AO005576-CRT","1978917-0080","VIHA-RJH-Royal Jubilee Hospital",,,,,
"AO005577","AO005577-CRT","AO005577-CRT","2014397-0045","VIHA-RJH-Royal Jubilee Hospital-Diagnostic & Treatment-1st Floor",,,,,
"AO005578","AO005578-CRT","AO005578-CRT","2014397-0017","VIHA-GVHF-Victoria Hospitals Foundation",,,,,
"AO005579","AO005579-CRT","AO005579-CRT","2011734-0092","VIHA-RJH-Royal Jubilee Hospital-Royal Jubilee Main-1st Floor",,,,,
"AO005580","AO005580-CRT","AO005580-CRT","1991510-0106","VIHA-RJH-Royal Jubilee Hospital-Diagnostic & Treatment-1st Floor",,,,,
"AO005581","AO005581-CRT","AO005581-CRT","2014397-0005","VIHA-GVHF-Victoria Hospitals Foundation",,,,,
"AO005582","AO005582-CRT","AO005582-CRT","2011734-0108","VIHA-RJH-Royal Jubilee Hospital-Diagnostic & Treatment-1st Floor",,,,,
"AO005583","AO005583-CRT","AO005583-CRT","2014397-0082","VIHA-RJH-Royal Jubilee Hospital-Adanac Services-1st Floor",,,,,
"AO005584","AO005584-CRT","AO005584-CRT","2013610-0025","VIHA-RJH-Royal Jubilee Hospital",,,,,
"AO005585","AO005585-CRT","AO005585-CRT","1991052-0011","VIHA-RJH-Royal Jubilee Hospital-Diagnostic & Treatment-3rd Floor",,,,,
"AO005586","AO005586-CRT","AO005586-CRT","2011734-0093","VIHA-RJH-Royal Jubilee Hospital",,,,,
"AO005587","AO005587-CRT","AO005587-CRT","2013610-0027","VIHA-GVHF-Victoria Hospitals Foundation",,,,,
"AO005588","AO005588-CRT","AO005588-CRT","2014397-0004","VIHA-RJH-Royal Jubilee Hospital-Diagnostic & Treatment-1st Floor",,,,,
"","AO005589-CRT","AO005589-CRT","TEMPVIHA015","VIHA-RJH-Royal Jubilee Hospital-Diagnostic & Treatment-1st Floor",,,,,
"AO005590","AO005590-CRT","AO005590-CRT","1991510-0006","VIHA-RJH-Royal Jubilee Hospital",,,,,
"AO005591","AO005591-CRT","AO005591-CRT","2011734-0001","VIHA-GVHF-Victoria Hospitals Foundation",,,,,
"AO005592","AO005592-CRT","AO005592-CRT","2013610-0034","VIHA-RJH-Royal Jubilee Hospital-Diagnostic & Treatment-1st Floor",,,,,
"AO005593","AO005593-CRT","AO005593-CRT","2014397-0048","VIHA-RJH-Royal Jubilee Hospital-Patient Care Center-4th Floor",,,,,
"AO005594","AO005594-CRT","AO005594-CRT","2013610-0028","VIHA-RJH-Royal Jubilee Hospital-Diagnostic & Treatment-1st Floor",,,,,
"AO005595","AO005595-CRT","AO005595-CRT","2014397-0077","VIHA-RJH-Royal Jubilee Hospital",,,,,
"AO005596","AO005596-CRT","AO005596-CRT","2011734-0100","VIHA-VGH-Victoria General Hospital-Main Building-2nd Floor",,,,,
"AO005597","AO005597-CRT","AO005597-CRT","2014397-0079","VIHA-RJH-Royal Jubilee Hospital",,,,,
"AO005598","AO005598-CRT","AO005598-CRT","2013610-0045","VIHA-GVHF-Victoria Hospitals Foundation",,,,,
"AO005599","AO005599-CRT","AO005599-CRT","2013610-0019","VIHA-RJH-Royal Jubilee Hospital-Diagnostic & Treatment-1st Floor",,,,,
"AO005600","AO005600-CRT","AO005600-CRT","2014397-0068","VIHA-RJH-Royal Jubilee Hospital-Diagnostic & Treatment-1st Floor",,,,,
"AO005601","AO005601-CRT","AO005601-CRT","2014397-0044","VIHA-RJH-Royal Jubilee Hospital-Patient Care Center-5th Floor",,,,,
"AO005602","AO005602-CRT","AO005602-CRT","2014397-0043","VIHA-GVHF-Victoria Hospitals Foundation",,,,,
"AO005603","AO005603-CRT","AO005603-CRT","2014397-0036","VIHA-RJH-Royal Jubilee Hospital-Diagnostic & Treatment-3rd Floor",,,,,
"AO005604","AO005604-CRT","AO005604-CRT","2014397-0059","VIHA-RJH-Royal Jubilee Hospital",,,,,
"AO005605","AO005605-CRT","AO005605-CRT","2014397-0050","VIHA-VGH-Victoria General Hospital-Main Building-1st Floor",,,,,
"AO005606","AO005606-CRT","AO005606-CRT","2013610-0037","VIHA-RJH-Royal Jubilee Hospital-Diagnostic & Treatment-3rd Floor",,,,,
"AO005607","AO005607-CRT","AO005607-CRT","1991510-0090","VIHA-RJH-Royal Jubilee Hospital-Diagnostic & Treatment-1st Floor",,,,,
"AO005608","AO005608-CRT","AO005608-CRT","2011734-0104","VIHA-RJH-Royal Jubilee Hospital-Diagnostic & Treatment-1st Floor",,,,,
"AO005609","AO005609-CRT","AO005609-CRT","2011734-0094","VIHA-RJH-Royal Jubilee Hospital-Diagnostic & Treatment-5th Floor",,,,,
"AO005610","AO005610-CRT","AO005610-CRT","1978917-0069","VIHA-GVHF-Victoria Hospitals Foundation",,,,,
"AO005611","AO005611-CRT","AO005611-CRT","1991052-0012","VIHA-RJH-Royal Jubilee Hospital",,,,,
"AO005612","AO005612-CRT","AO005612-CRT","1991510-0077","VIHA-RJH-Royal Jubilee Hospital-Patient Care Center-5th Floor",,,,,
"AO005613","AO005613-CRT","AO005613-CRT","2014397-0090","VIHA-RJH-Royal Jubilee Hospital-Patient Care Center-2nd Floor",,,,,
"AO005614","AO005614-CRT","AO005614-CRT","2015092-0012","VIHA-RJH-Royal Jubilee Hospital-Patient Care Center-5th Floor",,,,,
"AO005615","AO005615-CRT","AO005615-CRT","1991510-0008","VIHA-GVHF-Victoria Hospitals Foundation",,,,,
"AO005616","AO005616-CRT","AO005616-CRT","1979619-0010","VIHA-GVHF-Victoria Hospitals Foundation",,,,,
"AO005617","AO005617-CRT","AO005617-CRT","2014397-0087","VIHA-RJH-Royal Jubilee Hospital",,,,,
"AO005618","AO005618-CRT","AO005618-CRT","2014397-0026","VIHA-RJH-Royal Jubilee Hospital-Diagnostic & Treatment-1st Floor",,,,,
"AO005619","AO005619-CRT","AO005619-CRT","2011734-0091","VIHA-RJH-Royal Jubilee Hospital-Diagnostic & Treatment-1st Floor",,,,,
"AO005620","AO005620-CRT","AO005620-CRT","2013610-0044","VIHA-CDH-Cowichan District Hospital-Main Building-1st Floor",,,,,
"AO005621","AO005621-CRT","AO005621-CRT","2014397-0034","VIHA-RJH-Royal Jubilee Hospital",,,,,
"AO005622","AO005622-CRT","AO005622-CRT","2014397-0053","VIHA-GVHF-Victoria Hospitals Foundation",,,,,
"AO005623","AO005623-CRT","AO005623-CRT","2014397-0067","VIHA-RJH-Royal Jubilee Hospital-Diagnostic & Treatment-1st Floor",,,,,
"AO005624","AO005624-CRT","AO005624-CRT","2013610-0024","VIHA-RJH-Royal Jubilee Hospital-Diagnostic & Treatment-1st Floor",,,,,
"AO005625","AO005625-CRT","AO005625-CRT","2014397-0009","VIHA-RJH-Royal Jubilee Hospital",,,,,
"AO005626","AO005626-CRT","AO005626-CRT","2014397-0060","VIHA-RJH-Royal Jubilee Hospital-Diagnostic & Treatment-1st Floor",,,,,
"AO005627","AO005627-CRT","AO005627-CRT","2013610-0040","VIHA-CDH-Cowichan District Hospital-Main Building-3rd Floor",,,,,
"AO005628","AO005628-CRT","AO005628-CRT","2014397-0001","VIHA-RJH-Royal Jubilee Hospital-Patient Care Center-3rd Floor",,,,,
"AO005629","AO005629-CRT","AO005629-CRT","2011734-0105","VIHA-GVHF-Victoria Hospitals Foundation",,,,,
"AO005630","AO005630-CRT","AO005630-CRT","2014397-0003","VIHA-GVHF-Victoria Hospitals Foundation",,,,,
"AO005631","AO005631-CRT","AO005631-CRT","2013610-0026","VIHA-GVHF-Victoria Hospitals Foundation",,,,,
"AO005632","AO005632-CRT","AO005632-CRT","2014397-0039","VIHA-GVHF-Victoria Hospitals Foundation",,,,,
"AO005633","AO005633-CRT","AO005633-CRT","1991510-0081","VIHA-GVHF-Victoria Hospitals Foundation",,,,,
"AO005634","AO005634-CRT","AO005634-CRT","2014397-0030","VIHA-RJH-Royal Jubilee Hospital-Diagnostic & Treatment-1st Floor",,,,,
"AO005635","AO005635-CRT","AO005635-CRT","2013610-0036","VIHA-RJH-Royal Jubilee Hospital-Diagnostic & Treatment-1st Floor",,,,,
